address,dong,jibun,lat,long,가까운역,가까운역과의 거리
서울특별시 성동구 행당동 1-22,행당동,1-22,37.5617031680274,127.039379019028,왕십리역[경의중앙선],0.07679737372597792
서울특별시 성동구 행당동 302-27,행당동,302-27,37.5598676253492,127.029978790276,행당역[5호선],0.27494653708436434
서울특별시 성동구 행당동 1-61,행당동,1-61,37.5616037395332,127.040323702389,왕십리역[분당선],0.1566185411550105
서울특별시 성동구 행당동 168-2,행당동,168-2,37.5627716180504,127.037287706747,왕십리역[5호선],0.08968945010881747
서울특별시 성동구 행당동 168-29,행당동,168-29,37.562879061247,127.037432070653,왕십리역[5호선],0.10310387082930383
서울특별시 성동구 행당동 12-5,행당동,12-5,37.5603131005837,127.041511404283,왕십리역[분당선],0.2429878188990797
서울특별시 성동구 행당동 168-29,행당동,168-29,37.562879061247,127.037432070653,왕십리역[5호선],0.10310387082930383
서울특별시 성동구 행당동 70-18,행당동,70-18,37.5562860573636,127.041869857816,한양대역[2호선],0.17523509092760467
서울특별시 성동구 행당동 70-18,행당동,70-18,37.5562860573636,127.041869857816,한양대역[2호선],0.17523509092760467
서울특별시 성동구 행당동 1-84,행당동,1-84,37.5610300895237,127.040544210907,왕십리역[분당선],0.15224221319600637
서울특별시 성동구 행당동 37-92,행당동,37-92,37.5565009541884,127.041589643716,한양대역[2호선],0.20795318191166767
서울특별시 성동구 행당동 1-62,행당동,1-62,37.5614905736398,127.040325791866,왕십리역[분당선],0.15028534535203567
서울특별시 성동구 행당동 70-18,행당동,70-18,37.5562860573636,127.041869857816,한양대역[2호선],0.17523509092760467
서울특별시 성동구 행당동 37-92,행당동,37-92,37.5565009541884,127.041589643716,한양대역[2호선],0.20795318191166767
서울특별시 성동구 행당동 37-34,행당동,37-34,37.5568961252672,127.041607745077,한양대역[2호선],0.23042672244233567
서울특별시 성동구 행당동 1-55,행당동,1-55,37.5615998449382,127.04011883968,왕십리역[경의중앙선],0.13927040416978978
서울특별시 성동구 행당동 1-24,행당동,1-24,37.5615851761849,127.039532772128,왕십리역[경의중앙선],0.08765615882054746
서울특별시 성동구 행당동 37-31,행당동,37-31,37.5570124389245,127.041365840065,한양대역[2호선],0.25522580566294034
서울특별시 성동구 행당동 302-22,행당동,302-22,37.5599426200898,127.029853303533,행당역[5호선],0.2823388138030519
서울특별시 성동구 행당동 19-78,행당동,19-78,37.5592461419719,127.039402172593,왕십리역[분당선],0.18365220645663724
서울특별시 성동구 행당동 302-27,행당동,302-27,37.5598676253492,127.029978790276,행당역[5호선],0.27494653708436434
서울특별시 성동구 행당동 1-64,행당동,1-64,37.5611856196771,127.040227838229,왕십리역[분당선],0.12883674645993676
서울특별시 성동구 행당동 302-22,행당동,302-22,37.5599426200898,127.029853303533,행당역[5호선],0.2823388138030519
서울특별시 성동구 행당동 37-31,행당동,37-31,37.5570124389245,127.041365840065,한양대역[2호선],0.25522580566294034
서울특별시 성동구 행당동 1-23,행당동,1-23,37.5616995166551,127.039520835166,왕십리역[경의중앙선],0.08876369055478306
서울특별시 성동구 행당동 168-7,행당동,168-7,37.5623581342923,127.037339791589,왕십리역[5호선],0.0447150011876338
서울특별시 성동구 행당동 168-2,행당동,168-2,37.5627716180504,127.037287706747,왕십리역[5호선],0.08968945010881747
서울특별시 성동구 행당동 1-62,행당동,1-62,37.5614905736398,127.040325791866,왕십리역[분당선],0.15028534535203567
서울특별시 성동구 행당동 304-21,행당동,304-21,37.5592656358846,127.029754567588,행당역[5호선],0.20670491516978867
서울특별시 성동구 행당동 135-9,행당동,135-9,37.5580583701593,127.037139359245,왕십리역[분당선],0.3430378395899805
서울특별시 성동구 행당동 37-34,행당동,37-34,37.5568961252672,127.041607745077,한양대역[2호선],0.23042672244233567
서울특별시 성동구 행당동 128-206,행당동,128-206,37.5559657445967,127.037327095133,왕십리역[분당선],0.5575378265624398
서울특별시 성동구 행당동 70-18,행당동,70-18,37.5562860573636,127.041869857816,한양대역[2호선],0.17523509092760467
서울특별시 성동구 행당동 1-32,행당동,1-32,37.5610492717417,127.039776056258,왕십리역[분당선],0.086328052409394
서울특별시 성동구 행당동 122-18,행당동,122-18,37.5562842940964,127.036309927379,왕십리역[분당선],0.5528218492445233
서울특별시 성동구 행당동 1-32,행당동,1-32,37.5610492717417,127.039776056258,왕십리역[분당선],0.086328052409394
서울특별시 성동구 응봉동 265-152,응봉동,265-152,37.5517824206818,127.030382163459,응봉역[경의중앙선],0.41515276730368367
서울특별시 성동구 응봉동 265-32,응봉동,265-32,37.552932913625,127.030697694529,응봉역[경의중앙선],0.4702879064592801
서울특별시 성동구 응봉동 265-160,응봉동,265-160,37.5519073765778,127.030079263442,응봉역[경의중앙선],0.4452411592798646
서울특별시 성동구 금호동2가 675,금호동2가,675,37.5517940150631,127.021487289779,신금호역[5호선],0.30453199598219005
서울특별시 성동구 금호동3가 587,금호동3가,587,37.5500341051864,127.022872265744,신금호역[5호선],0.5267195638930574
서울특별시 성동구 금호동3가 95-1,금호동3가,95-1,37.5492670365705,127.024894272235,신금호역[5호선],0.6824129875294654
서울특별시 성동구 금호동3가 587,금호동3가,587,37.5500341051864,127.022872265744,신금호역[5호선],0.5267195638930574
서울특별시 성동구 금호동3가 564-2,금호동3가,564-2,37.5496381653131,127.023540042064,신금호역[5호선],0.5897364495336682
서울특별시 성동구 금호동3가 912,금호동3가,912,37.5487964656719,127.020051518628,금호역[3호선],0.37878072393136164
서울특별시 성동구 금호동3가 952,금호동3가,952,37.5489126838351,127.021145614249,금호역[3호선],0.4760762005450691
서울특별시 성동구 금호동4가 1132,금호동4가,1132,37.5481597654191,127.019841205612,금호역[3호선],0.3558057781432895
서울특별시 성동구 금호동4가 1348,금호동4가,1348,37.5475273850144,127.01796108795,금호역[3호선],0.20684174498235602
서울특별시 성동구 금호동4가 187-1,금호동4가,187-1,37.5471881003979,127.024759711554,금호역[3호선],0.7982729453893713
서울특별시 성동구 금호동4가 1348,금호동4가,1348,37.5475273850144,127.01796108795,금호역[3호선],0.20684174498235602
서울특별시 성동구 금호동4가 1078-1,금호동4가,1078-1,37.5477377346243,127.020387551599,금호역[3호선],0.40802080641514915
서울특별시 성동구 옥수동 466,옥수동,466,37.5401286573511,127.010374515648,옥수역[3호선],0.6379241586586559
서울특별시 성동구 옥수동 466,옥수동,466,37.5401286573511,127.010374515648,옥수역[3호선],0.6379241586586559
서울특별시 성동구 성수동1가 299-2,성수동1가,299-2,37.538353382863,127.051043220065,서울숲역[분당선],0.8124765525086551
서울특별시 성동구 성수동1가 190,성수동1가,190,37.5381778269811,127.048137139769,서울숲역[분당선],0.6801789248764867
서울특별시 성동구 성수동1가 656-399,성수동1가,656-399,37.5469052216109,127.045995305728,뚝섬역[2호선],0.12328106482411612
서울특별시 성동구 성수동1가 190,성수동1가,190,37.5381778269811,127.048137139769,서울숲역[분당선],0.6801789248764867
서울특별시 성동구 성수동1가 613-24,성수동1가,613-24,37.5398507800696,127.045934962899,서울숲역[분당선],0.43674037905873253
서울특별시 성동구 성수동1가 301,성수동1가,301,37.5383218379245,127.050857410434,서울숲역[분당선],0.8038748038906914
서울특별시 성동구 성수동1가 35-2,성수동1가,35-2,37.5395730048082,127.049495263138,서울숲역[분당선],0.620182086843589
서울특별시 성동구 성수동1가 14-67,성수동1가,14-67,37.5459646491815,127.049819049776,뚝섬역[2호선],0.261772666573654
서울특별시 성동구 성수동1가 317,성수동1가,317,37.5375500160113,127.050706288531,서울숲역[분당선],0.8608619124077739
서울특별시 성동구 성수동1가 685-185,성수동1가,685-185,37.5487585399595,127.042733948408,뚝섬역[2호선],0.43851649467276554
서울특별시 성동구 성수동1가 318,성수동1가,318,37.5376720708366,127.050777766606,서울숲역[분당선],0.8541392301453621
서울특별시 성동구 성수동1가 656-399,성수동1가,656-399,37.5469052216109,127.045995305728,뚝섬역[2호선],0.12328106482411612
서울특별시 성동구 성수동1가 656-2002,성수동1가,656-2002,37.5468709461559,127.046091470993,뚝섬역[2호선],0.11654045004239376
서울특별시 성동구 성수동1가 656-399,성수동1가,656-399,37.5469052216109,127.045995305728,뚝섬역[2호선],0.12328106482411612
서울특별시 성동구 성수동1가 685-251,성수동1가,685-251,37.5477341860621,127.042256839749,뚝섬역[2호선],0.4502717121257406
서울특별시 성동구 성수동1가 656-1264,성수동1가,656-1264,37.5501534079708,127.045305974577,뚝섬역[2호선],0.3692986897201644
서울특별시 성동구 성수동1가 656-2002,성수동1가,656-2002,37.5468709461559,127.046091470993,뚝섬역[2호선],0.11654045004239376
서울특별시 성동구 성수동1가 685-260,성수동1가,685-260,37.5472711355889,127.041571954376,서울숲역[분당선],0.48768435527764775
서울특별시 성동구 성수동1가 656-700,성수동1가,656-700,37.5494619658585,127.046045876906,뚝섬역[2호선],0.2712270945698034
서울특별시 성동구 성수동1가 168,성수동1가,168,37.5385598387252,127.047275538394,서울숲역[분당선],0.6102944041685512
서울특별시 성동구 성수동1가 656-2002,성수동1가,656-2002,37.5468709461559,127.046091470993,뚝섬역[2호선],0.11654045004239376
서울특별시 성동구 성수동1가 656-2002,성수동1가,656-2002,37.5468709461559,127.046091470993,뚝섬역[2호선],0.11654045004239376
서울특별시 성동구 성수동1가 656-399,성수동1가,656-399,37.5469052216109,127.045995305728,뚝섬역[2호선],0.12328106482411612
서울특별시 성동구 성수동2가 19-25,성수동2가,19-25,37.5441053887774,127.064445174598,건대입구역[2호선],0.5911701835832714
서울특별시 성동구 성수동2가 299-82,성수동2가,299-82,37.5497813788115,127.053901519789,성수역[2호선],0.6076848061854379
서울특별시 성동구 성수동2가 573-1,성수동2가,573-1,37.5374078282201,127.057233928872,성수역[2호선],0.8043504424294208
서울특별시 성동구 성수동2가 299-149,성수동2가,299-149,37.5488574936113,127.053109163477,성수역[2호선],0.5399460605635739
서울특별시 성동구 성수동2가 647,성수동2가,647,37.5351701717619,127.056153289995,뚝섬유원지역[7호선],1.0141233448257738
서울특별시 성동구 성수동2가 321-52,성수동2가,321-52,37.5419491682061,127.054893437074,성수역[2호선],0.30765556981385483
서울특별시 성동구 성수동2가 321-45,성수동2가,321-45,37.5420139329426,127.055123637834,성수역[2호선],0.2949048326536296
서울특별시 성동구 성수동2가 315-44,성수동2가,315-44,37.5428412905404,127.05557267742,성수역[2호선],0.1962882243826467
서울특별시 성동구 성수동2가 269-236,성수동2가,269-236,37.5391120674222,127.059606827173,성수역[2호선],0.6858113645290962
서울특별시 성동구 성수동2가 336-2,성수동2가,336-2,37.5386653560701,127.054173784676,성수역[2호선],0.676403389915697
서울특별시 성동구 성수동2가 289-304,성수동2가,289-304,37.5460465717912,127.057132239562,성수역[2호선],0.19195347659908735
서울특별시 성동구 성수동2가 299-82,성수동2가,299-82,37.5497813788115,127.053901519789,성수역[2호선],0.6076848061854379
서울특별시 성동구 성수동2가 573-4,성수동2가,573-4,37.5370909897581,127.057330313055,성수역[2호선],0.8404168993505748
서울특별시 성동구 성수동2가 756-1,성수동2가,756-1,37.5362453733633,127.053946424234,성수역[2호선],0.9436061315641802
서울특별시 성동구 송정동 72-113,송정동,72-113,37.5534822556728,127.06845619719,어린이대공원역[7호선],0.8236801437012256
서울특별시 성동구 송정동 73-400,송정동,73-400,37.5529848334509,127.068888842321,어린이대공원역[7호선],0.7569857713678839
서울특별시 성동구 송정동 67-22,송정동,67-22,37.5485016339748,127.061916940796,성수역[2호선],0.6806361990047283
서울특별시 성동구 송정동 66-167,송정동,66-167,37.5486827093142,127.064489288126,성수역[2호선],0.8772044086384007
서울특별시 성동구 송정동 72-103,송정동,72-103,37.5536772234683,127.06893474791,어린이대공원역[7호선],0.8134804719551066
서울특별시 성동구 송정동 98-6,송정동,98-6,37.5575902597274,127.071353993401,군자역[5호선],0.7198484350312851
서울특별시 성동구 용답동 155-2,용답동,155-2,37.5658176238652,127.049734586011,답십리역[5호선],0.27331761568077256
서울특별시 성동구 용답동 155-3,용답동,155-3,37.5657806362868,127.049631559449,답십리역[5호선],0.28322327753897575
서울특별시 성동구 용답동 63-3,용답동,63-3,37.5654077435199,127.053880405105,답십리역[5호선],0.2275099915556962
서울특별시 성동구 홍익동 302-3,홍익동,302-3,37.5658448471002,127.032978432373,상왕십리역[2호선],0.38931171080460475
서울특별시 성동구 홍익동 364,홍익동,364,37.5658557029923,127.03115813007,상왕십리역[2호선],0.24930834092521748
서울특별시 성동구 홍익동 302-3,홍익동,302-3,37.5658448471002,127.032978432373,상왕십리역[2호선],0.38931171080460475
서울특별시 성동구 도선동 322,도선동,322,37.5646152190837,127.032467642318,상왕십리역[2호선],0.315167819295552
서울특별시 성동구 마장동 564-8,마장동,564-8,37.5671966362664,127.035681126911,왕십리역[5호선],0.5972445332558228
서울특별시 성동구 마장동 795-4,마장동,795-4,37.5639742115966,127.04226872749,마장역[5호선],0.2488043425399494
서울특별시 성동구 마장동 399-57,마장동,399-57,37.5634153151181,127.03969751846,왕십리역[경의중앙선],0.2351644577980528
서울특별시 성동구 마장동 778-12,마장동,778-12,37.5663372358619,127.045935375531,마장역[5호선],0.26163194809592116
서울특별시 성동구 마장동 388-45,마장동,388-45,37.562923995456,127.042057837039,왕십리역[경의중앙선],0.34748906899810267
서울특별시 성동구 마장동 388-45,마장동,388-45,37.562923995456,127.042057837039,왕십리역[경의중앙선],0.34748906899810267
서울특별시 성동구 마장동 339-11,마장동,339-11,37.5631446006469,127.041941833251,마장역[5호선],0.3453645652036444
서울특별시 성동구 마장동 339-11,마장동,339-11,37.5631446006469,127.041941833251,마장역[5호선],0.3453645652036444
서울특별시 성동구 마장동 339-17,마장동,339-17,37.5630696163356,127.042505565103,마장역[5호선],0.34394620349457233
서울특별시 성동구 마장동 778-12,마장동,778-12,37.5663372358619,127.045935375531,마장역[5호선],0.26163194809592116
서울특별시 성동구 마장동 801-11,마장동,801-11,37.5636136195844,127.039711885083,왕십리역[경의중앙선],0.2557294041588038
서울특별시 성동구 마장동 339-17,마장동,339-17,37.5630696163356,127.042505565103,마장역[5호선],0.34394620349457233
서울특별시 성동구 마장동 399-57,마장동,399-57,37.5634153151181,127.03969751846,왕십리역[경의중앙선],0.2351644577980528
서울특별시 성동구 마장동 564-8,마장동,564-8,37.5671966362664,127.035681126911,왕십리역[5호선],0.5972445332558228
서울특별시 성동구 마장동 795-13,마장동,795-13,37.5641013417304,127.042520865523,마장역[5호선],0.23024337703835512
서울특별시 성동구 마장동 399-72,마장동,399-72,37.5630735355459,127.03925319961,왕십리역[경의중앙선],0.1849199334242102
서울특별시 성동구 사근동 311-16,사근동,311-16,37.5603810542126,127.045845361657,용답역[2호선],0.48413336232634036
서울특별시 성동구 사근동 176-32,사근동,176-32,37.5607658578893,127.046337823319,용답역[2호선],0.42746677314670584
서울특별시 성동구 사근동 176-32,사근동,176-32,37.5607658578893,127.046337823319,용답역[2호선],0.42746677314670584
서울특별시 성동구 사근동 176-32,사근동,176-32,37.5607658578893,127.046337823319,용답역[2호선],0.42746677314670584
서울특별시 성동구 사근동 180-3,사근동,180-3,37.5607497576171,127.047627062322,용답역[2호선],0.32530383168636945
서울특별시 성동구 사근동 176-32,사근동,176-32,37.5607658578893,127.046337823319,용답역[2호선],0.42746677314670584
서울특별시 성동구 사근동 176-32,사근동,176-32,37.5607658578893,127.046337823319,용답역[2호선],0.42746677314670584
서울특별시 성동구 사근동 213-2,사근동,213-2,37.5614647459668,127.047509241792,용답역[2호선],0.3048549114888988
서울특별시 성동구 사근동 291-22,사근동,291-22,37.5633609064888,127.047251364692,용답역[2호선],0.34343753558601103
서울특별시 성동구 사근동 213-20,사근동,213-20,37.5614482372212,127.047110715989,용답역[2호선],0.33933600727573104
서울특별시 성동구 사근동 176-23,사근동,176-23,37.5606493777172,127.045828209341,용답역[2호선],0.47402740721955633
서울특별시 성동구 행당동 37-31,행당동,37-31,37.5570124389245,127.041365840065,한양대역[2호선],0.25522580566294034
서울특별시 성동구 행당동 168-2,행당동,168-2,37.5627716180504,127.037287706747,왕십리역[5호선],0.08968945010881747
서울특별시 성동구 행당동 1-54,행당동,1-54,37.561487850382,127.040120816912,왕십리역[분당선],0.134604932684672
서울특별시 성동구 행당동 32-31,행당동,32-31,37.5567129920758,127.042508405187,한양대역[2호선],0.15846400826957338
서울특별시 성동구 행당동 37-66,행당동,37-66,37.5567414049723,127.041661756848,한양대역[2호선],0.2164149690886704
서울특별시 성동구 행당동 70-18,행당동,70-18,37.5562860573636,127.041869857816,한양대역[2호선],0.17523509092760467
서울특별시 성동구 행당동 19-90,행당동,19-90,37.5589494858517,127.039813533945,왕십리역[분당선],0.22675339639931097
서울특별시 성동구 행당동 1-32,행당동,1-32,37.5610492717417,127.039776056258,왕십리역[분당선],0.086328052409394
서울특별시 성동구 행당동 37-66,행당동,37-66,37.5567414049723,127.041661756848,한양대역[2호선],0.2164149690886704
서울특별시 성동구 행당동 1-84,행당동,1-84,37.5610300895237,127.040544210907,왕십리역[분당선],0.15224221319600637
서울특별시 성동구 행당동 1-61,행당동,1-61,37.5616037395332,127.040323702389,왕십리역[분당선],0.1566185411550105
서울특별시 성동구 행당동 19-79,행당동,19-79,37.5591343289038,127.039400189672,왕십리역[분당선],0.1955997619256078
서울특별시 성동구 행당동 1-62,행당동,1-62,37.5614905736398,127.040325791866,왕십리역[분당선],0.15028534535203567
서울특별시 성동구 행당동 37-92,행당동,37-92,37.5565009541884,127.041589643716,한양대역[2호선],0.20795318191166767
서울특별시 성동구 행당동 37-92,행당동,37-92,37.5565009541884,127.041589643716,한양대역[2호선],0.20795318191166767
서울특별시 성동구 행당동 302-22,행당동,302-22,37.5599426200898,127.029853303533,행당역[5호선],0.2823388138030519
서울특별시 성동구 행당동 168-7,행당동,168-7,37.5623581342923,127.037339791589,왕십리역[5호선],0.0447150011876338
서울특별시 성동구 행당동 4-12,행당동,4-12,37.560028368108,127.039460306456,왕십리역[분당선],0.10532230597376231
서울특별시 성동구 행당동 4-34,행당동,4-34,37.5602758517578,127.04058307589,왕십리역[분당선],0.1662011651126802
서울특별시 성동구 행당동 19-78,행당동,19-78,37.5592461419719,127.039402172593,왕십리역[분당선],0.18365220645663724
서울특별시 성동구 행당동 304-21,행당동,304-21,37.5592656358846,127.029754567588,행당역[5호선],0.20670491516978867
서울특별시 성동구 행당동 128-179,행당동,128-179,37.5578358166984,127.038011164124,왕십리역[분당선],0.3413343161984537
서울특별시 성동구 행당동 304-21,행당동,304-21,37.5592656358846,127.029754567588,행당역[5호선],0.20670491516978867
서울특별시 성동구 행당동 128-193,행당동,128-193,37.5574899230397,127.037732800727,왕십리역[분당선],0.3844587367650394
서울특별시 성동구 행당동 19-78,행당동,19-78,37.5592461419719,127.039402172593,왕십리역[분당선],0.18365220645663724
서울특별시 성동구 응봉동 265-46,응봉동,265-46,37.5528234012026,127.030158171143,응봉역[경의중앙선],0.49734678611231803
서울특별시 성동구 응봉동 265-139,응봉동,265-139,37.5520716981139,127.029804896474,응봉역[경의중앙선],0.4752794193772431
서울특별시 성동구 응봉동 265-126,응봉동,265-126,37.5524196478221,127.029146166419,응봉역[경의중앙선],0.5449047833852233
서울특별시 성동구 응봉동 193-119,응봉동,193-119,37.5496158217278,127.031295540309,응봉역[경의중앙선],0.2844290361722486
서울특별시 성동구 응봉동 193-12,응봉동,193-12,37.5489251541709,127.032815263575,응봉역[경의중앙선],0.1873822627840712
서울특별시 성동구 응봉동 265-160,응봉동,265-160,37.5519073765778,127.030079263442,응봉역[경의중앙선],0.4452411592798646
서울특별시 성동구 응봉동 193-160,응봉동,193-160,37.5491883029385,127.031614936391,응봉역[경의중앙선],0.2678117454701631
서울특별시 성동구 응봉동 265-312,응봉동,265-312,37.5529841392297,127.030158235914,행당역[5호선],0.4939584066382661
서울특별시 성동구 금호동1가 130-3,금호동1가,130-3,37.5577277620685,127.024050863711,신금호역[5호선],0.46067266080842084
서울특별시 성동구 금호동1가 76,금호동1가,76,37.5571791830798,127.019979860717,신금호역[5호선],0.3089643895267091
서울특별시 성동구 금호동1가 131-4,금호동1가,131-4,37.556559759588,127.024244470331,신금호역[5호선],0.3811948935440045
서울특별시 성동구 금호동1가 64,금호동1가,64,37.5570673805065,127.020440795928,신금호역[5호선],0.28960364991746534
서울특별시 성동구 금호동1가 167-23,금호동1가,167-23,37.5560645789693,127.024207415084,신금호역[5호선],0.3477018038158621
서울특별시 성동구 금호동1가 167-34,금호동1가,167-34,37.5558964033167,127.024008627077,신금호역[5호선],0.32319765766095604
서울특별시 성동구 금호동1가 61,금호동1가,61,37.5571996328184,127.020522092427,신금호역[5호선],0.3035439140235854
서울특별시 성동구 금호동1가 132-22,금호동1가,132-22,37.5572244394611,127.024175761469,신금호역[5호선],0.4258350403766789
서울특별시 성동구 금호동1가 76,금호동1가,76,37.5571791830798,127.019979860717,신금호역[5호선],0.3089643895267091
서울특별시 성동구 금호동2가 656,금호동2가,656,37.5521782952286,127.020961280148,신금호역[5호선],0.2562077176815619
서울특별시 성동구 금호동2가 421-1,금호동2가,421-1,37.5534346186731,127.018429672587,신금호역[5호선],0.2396512172257515
서울특별시 성동구 금호동3가 842-51,금호동3가,842-51,37.548498065574,127.019988633313,금호역[3호선],0.36951387585343787
서울특별시 성동구 금호동3가 204,금호동3가,204,37.5483701626312,127.024988464778,신금호역[5호선],0.7728420111137463
서울특별시 성동구 금호동3가 587,금호동3가,587,37.5500341051864,127.022872265744,신금호역[5호선],0.5267195638930574
서울특별시 성동구 금호동3가 459,금호동3가,459,37.5490277961467,127.021834700234,금호역[3호선],0.5380732778853891
서울특별시 성동구 금호동3가 62,금호동3가,62,37.5497047283309,127.02452742477,신금호역[5호선],0.6240077810485706
서울특별시 성동구 금호동3가 587,금호동3가,587,37.5500341051864,127.022872265744,신금호역[5호선],0.5267195638930574
서울특별시 성동구 금호동3가 859,금호동3가,859,37.548663882869,127.02032001915,금호역[3호선],0.40028107321258194
서울특별시 성동구 금호동4가 1150,금호동4가,1150,37.5475751382921,127.019655918513,금호역[3호선],0.34785388949880386
서울특별시 성동구 금호동4가 1457,금호동4가,1457,37.5482065245182,127.016968477088,금호역[3호선],0.10256157141477751
서울특별시 성동구 옥수동 466,옥수동,466,37.5401286573511,127.010374515648,옥수역[3호선],0.6379241586586559
서울특별시 성동구 옥수동 218-15,옥수동,218-15,37.5405271562477,127.013214769167,옥수역[3호선],0.3856162444964439
