자치구,안심 주소,lat,lng,cctv_cnt,수정 일시,dong
성동구,C282_(회전)_성수동1가 13-207,37.5496,127.0515,1,2022-12-01,성수동1가
성동구,C283_(고정1)4_자전거보관대,37.5473,127.0467,1,2022-12-01,성수동1가
성동구,C283_(고정2)3_경동초교,37.5473,127.0467,1,2022-12-01,성수동1가
성동구,C283_(회전)_성수동1가 8-5,37.5473,127.0467,1,2022-12-01,성수동1가
성동구,C284_(회전)_성수동2가 755-1,37.5364,127.0541,1,2022-12-01,성수동2가
성동구,C285_(고정1)7_파리바게뜨_성수이로5길 7,37.537,127.0534,1,2022-12-01,성수동2가
성동구,C285_(고정2)9_삼성전기조명_성수이로5길 7,37.537,127.0534,1,2022-12-01,성수동2가
성동구,C285_(고정3)3_제이피커스텀_성수이로5길 7,37.537,127.0534,1,2022-12-01,성수동2가
성동구,C285_(회전)_성수동2가 532-51,37.537,127.0534,1,2022-12-01,성수동2가
성동구,C286_(회전)_성수동2가 269-93,37.5391,127.0615,1,2022-12-01,성수동2가
성동구,C287_(고정1)3_오일뱅크 방향,37.5488,127.0565,1,2022-12-01,성수동2가
성동구,C287_(고정2)4_공영주차장 방향,37.5488,127.0565,1,2022-12-01,성수동2가
성동구,C287_(고정3)2_성수아이파크 방향,37.5488,127.0565,1,2022-12-01,성수동2가
성동구,C287_(회전)_성수동2가 289-189,37.5488,127.0565,1,2022-12-01,성수동2가
성동구,C288_(고정1)9_송원초교,37.5519,127.0674,1,2022-12-01,송정동
성동구,C288_(고정2)7_송정제방,37.5519,127.0674,1,2022-12-01,송정동
성동구,C288_(회전)_송정동 73-898,37.5519,127.0674,1,2022-12-01,송정동
성동구,C289_(고정1)3_공영주차장,37.5507,127.0665,1,2022-12-01,송정동
성동구,C289_(고정2)9_송원초교,37.5507,127.0665,1,2022-12-01,송정동
성동구,C289_(고정3)1_벧앨교회,37.5507,127.0665,1,2022-12-01,송정동
성동구,C289_(회전)_송정동 73-532,37.5507,127.0665,1,2022-12-01,송정동
성동구,C290_(고정1)9_군자교,37.5562,127.0699,1,2022-12-01,송정동
성동구,C290_(고정2)1_행복가득어린이집,37.5562,127.0699,1,2022-12-01,송정동
성동구,C290_(고정3)7_정자 방향,37.5562,127.0698,1,2022-12-01,송정동
성동구,C290_(회전)_송정동 93-18,37.5562,127.0698,1,2022-12-01,송정동
성동구,C291_(회전)_용답동 234-1,37.5603,127.0643,1,2022-12-01,용답동
성동구,C292_(고정1)4_광희중학교 방향,37.5522,127.0356,1,2022-12-01,응봉동
성동구,C292_(고정2)6_응봉리버그린동아 방향,37.5522,127.0356,1,2022-12-01,응봉동
성동구,C292_(회전)_응봉동 228-21,37.5522,127.0356,1,2022-12-01,응봉동
성동구,C293_(고정1)4_골목길(서),37.5602,127.0292,1,2022-12-01,하왕십리동
성동구,C293_(고정2)8_GS25방향,37.5602,127.0292,1,2022-12-01,하왕십리동
성동구,C293_(회전)_무학봉12길 6,37.5602,127.0292,1,2022-12-01,하왕십리동
성동구,C294_(고정1)8_무학초등학교,37.5605,127.0298,1,2022-12-01,하왕십리동
성동구,C294_(회전)_하왕십리동 980-5,37.5605,127.0298,1,2022-12-01,하왕십리동
성동구,C295_(고정1)6_왕십리역,37.5612,127.0346,1,2022-12-01,행당동
성동구,C295_(고정2)7_상왕십리역,37.5612,127.0346,1,2022-12-01,행당동
성동구,C295_(회전)_행당동 286-24,37.5612,127.0346,1,2022-12-01,행당동
성동구,C296_(고정1)6_세븐일레븐,37.5368,127.0572,1,2022-12-01,성수동2가
성동구,C296_(고정2)4_모닝마트,37.5368,127.0572,1,2022-12-01,성수동2가
성동구,C296_(고정3)3_강변금호타운,37.5368,127.0572,1,2022-12-01,성수동2가
성동구,C296_(회전)_성수2가1동 573-12,37.5368,127.0572,1,2022-12-01,성수동2가
성동구,C297_(고정1)9_서울숲리버뷰자이,37.552,127.0363,1,2022-12-01,응봉동
성동구,C297_(고정2)8_대림강변타운,37.552,127.0363,1,2022-12-01,응봉동
성동구,C297_(고정3)1_응봉역,37.552,127.0363,1,2022-12-01,응봉동
성동구,C297_(회전)_응봉동 228-55,37.552,127.0363,1,2022-12-01,응봉동
성동구,C298_(고정1)1_금호자이2차,37.5515,127.0215,1,2022-12-01,금호동3가
성동구,C298_(고정2)3_숭덕교회,37.5515,127.0215,1,2022-12-01,금호동3가
성동구,C298_(회전)_금호동2가 736 (주정차),37.5515,127.0215,1,2022-12-01,금호동3가
성동구,C299_(고정1)9_마장초교,37.5661,127.0415,1,2022-12-01,마장동
성동구,C299_(고정2)1_마장삼거리인근,37.5661,127.0415,1,2022-12-01,마장동
성동구,C299_(회전)_마장동 773-1 (주정차),37.5661,127.0415,1,2022-12-01,마장동
성동구,C300_(고정1)6_성동세무서,37.5487,127.061,1,2022-12-01,송정동
성동구,C300_(회전)_송정동 67-28,37.5487,127.061,1,2022-12-01,송정동
성동구,C301_(고정1)1_서울숲,37.548,127.0403,1,2022-12-01,성수동1가
성동구,C301_(고정2)4_성수고교,37.548,127.0403,1,2022-12-01,성수동1가
성동구,C301_(고정3)6_뚝섬역교차로,37.548,127.0403,1,2022-12-01,성수동1가
성동구,C301_(회전)_성수1가2동 685-437,37.548,127.0403,1,2022-12-01,성수동1가
성동구,C302_(고정1)2_마장지하차도,37.5672,127.0375,1,2022-12-01,마장동
성동구,C302_(고정2)6_대성유니드아파트,37.5672,127.0375,1,2022-12-01,마장동
성동구,C302_(고정3)4_동명초교,37.5672,127.0375,1,2022-12-01,마장동
성동구,C302_(회전)_마장동 514-4,37.5672,127.0375,1,2022-12-01,마장동
성동구,C303_(고정1)7_청구강변,37.5346,127.0562,1,2022-12-01,성수동2가
성동구,C303_(고정2)3_영동대교북단,37.5346,127.0562,1,2022-12-01,성수동2가
성동구,C303_(회전)_성수2가1동 645-1,37.5346,127.0562,1,2022-12-01,성수동2가
성동구,C304_(고정1)2_성동소방서_행당6구역,37.5566,127.0391,1,2022-12-01,행당동
성동구,C304_(고정2)8_왕십리역,37.5566,127.0391,1,2022-12-01,행당동
성동구,C304_(회전)_행당동 379-1 (주정차),37.5566,127.0391,1,2022-12-01,행당동
성동구,C305_(고정1)9_응봉초교,37.5497,127.0318,1,2022-12-01,응봉동
성동구,C305_(고정2)4_응봉파출소,37.5497,127.0318,1,2022-12-01,응봉동
성동구,C305_(고정3)6_응봉빗물펌프장,37.5497,127.0318,1,2022-12-01,응봉동
성동구,C305_(회전)_응봉동 193-111,37.5497,127.0318,1,2022-12-01,응봉동
성동구,C306_(고정1)4_마장주민센터,37.5654,127.0472,1,2022-12-01,마장동
성동구,C306_(고정2)2_사근초교,37.5654,127.0472,1,2022-12-01,마장동
성동구,C306_(회전)_사근동 293-2,37.5654,127.0472,1,2022-12-01,마장동
성동구,C307_(고정1)8_동부기동대,37.5385,127.0553,1,2022-12-01,성수동2가
성동구,C307_(고정2)2_모닝마트,37.5385,127.0553,1,2022-12-01,성수동2가
성동구,C307_(회전)_성수2가1동 331-200,37.5385,127.0553,1,2022-12-01,성수동2가
성동구,C308_(고정1)3_골목길(남동),37.5626,127.0471,1,2022-12-01,사근동
성동구,C308_(고정2)7_골목길(북서),37.5626,127.0471,1,2022-12-01,사근동
성동구,C308_(고정3)9_골목길(북동),37.5626,127.0471,1,2022-12-01,사근동
성동구,C308_(회전)_사근동 220-5,37.5626,127.0471,1,2022-12-01,사근동
성동구,C309_(고정1)4_응봉사거리,37.5536,127.0383,1,2022-12-01,행당동
성동구,C309_(고정2)2_응봉역,37.5536,127.0383,1,2022-12-01,행당동
성동구,C309_(회전)_행당동 349,37.5536,127.0383,1,2022-12-01,행당동
성동구,C310_(고정1)1_마장주민센터,37.5667,127.0455,1,2022-12-01,마장동
성동구,C310_(고정2)7_시대약국,37.5667,127.0455,1,2022-12-01,마장동
성동구,C310_(회전)_마장동 780-2,37.5667,127.0455,1,2022-12-01,마장동
성동구,C311_(고정1)4_행응어린이집,37.553,127.0319,1,2022-12-01,응봉동
성동구,C311_(고정2)9_신동아아파트,37.553,127.0319,1,2022-12-01,응봉동
성동구,C311_(회전)_응봉동 265-1,37.553,127.0319,1,2022-12-01,응봉동
성동구,C312_(고정1)2_금호사거리,37.5534,127.025,1,2022-12-01,금호동1가
성동구,C312_(고정2)7_논골사거리,37.5534,127.025,1,2022-12-01,금호동1가
성동구,C312_(회전)_금호동1가 638,37.5534,127.025,1,2022-12-01,금호동1가
성동구,C313_(고정1)1_청계벽산,37.5699,127.0331,1,2022-12-01,마장동
성동구,C313_(고정2)3_동명초교,37.5699,127.0331,1,2022-12-01,마장동
성동구,C313_(회전)_마장동 441-1,37.5699,127.0331,1,2022-12-01,마장동
성동구,C314_(고정1)9_도시철도공사사거리,37.562,127.0573,1,2022-12-01,용답동
성동구,C314_(고정2)2_교통공사군자차량사업소,37.562,127.0573,1,2022-12-01,용답동
성동구,C314_(회전)_용답동 223-5,37.562,127.0573,1,2022-12-01,용답동
성동구,C315_(고정1)1_왕십리대로,37.5641,127.0315,1,2022-12-01,도선동
성동구,C315_(고정2)7_센트라스,37.5641,127.0315,1,2022-12-01,도선동
성동구,C315_(고정3)3_왕십리역 (분기A),37.5642,127.0314,1,2022-12-01,도선동
성동구,C315_(회전)_왕십리도선동 365-2,37.5642,127.0314,1,2022-12-01,도선동
성동구,C316_(고정1)8_골목길(북),37.5647,127.0388,1,2022-12-01,마장동
성동구,C316_(회전)_마장동 797-29,37.5647,127.0388,1,2022-12-01,마장동
성동구,C317_(고정1)4_교통공사_자동차시장1길 46-6,37.5609,127.0628,1,2022-12-01,용답동
성동구,C317_(고정2)2_재생센터,37.5609,127.0628,1,2022-12-01,용답동
성동구,C317_(고정3)8_천호대로,37.5609,127.0628,1,2022-12-01,용답동
성동구,C317_(고정4)6_자동차산업종합정보센터,37.5609,127.0628,1,2022-12-01,용답동
성동구,C317_(회전)_용답동 229-10,37.5609,127.0628,1,2022-12-01,용답동
성동구,C318_(고정1)6_건영아파트 상가,37.5554,127.0706,1,2022-12-01,송정동
성동구,C318_(고정2)4_로얄빌리지,37.5554,127.0706,1,2022-12-01,송정동
성동구,C318_(회전)_송정동 88-13,37.5554,127.0706,1,2022-12-01,송정동
성동구,C319_(고정1)3_성수아이파크,37.5497,127.0541,1,2022-12-01,성수동2가
성동구,C319_(고정2)1_성수우방2차,37.5497,127.0541,1,2022-12-01,성수동2가
성동구,C319_(회전)_성수2가3동 299-57,37.5497,127.0541,1,2022-12-01,성수동2가
성동구,C320_(고정1)4_현대아파트,37.5475,127.0436,1,2022-12-01,성수동1가
성동구,C320_(고정2)3_성수동갈비골목,37.5475,127.0436,1,2022-12-01,성수동1가
성동구,C320_(회전)_성수1가2동 668-8,37.5475,127.0436,1,2022-12-01,성수동1가
성동구,C321_(고정1)8_청계벽산,37.5679,127.0331,1,2022-12-01,마장동
성동구,C321_(고정2)3_홍익한신,37.5679,127.0331,1,2022-12-01,마장동
성동구,C321_(회전)_마장동 533-1,37.5679,127.0331,1,2022-12-01,마장동
성동구,C322_(고정1)1_응봉파출소,37.554,127.0336,1,2022-12-01,응봉동
성동구,C322_(고정2)3_대림상가,37.554,127.0336,1,2022-12-01,응봉동
성동구,C322_(회전)_응봉동 97-1,37.554,127.0336,1,2022-12-01,응봉동
성동구,C323_(고정1)9_금남시장,37.5453,127.0176,1,2022-12-01,옥수동
성동구,C323_(회전)_금호4가동 800,37.5453,127.0176,1,2022-12-01,옥수동
성동구,C325_(고정1)3_마장주민센터,37.5672,127.0436,1,2022-12-01,마장동
성동구,C325_(고정2)7_마장초교,37.5672,127.0436,1,2022-12-01,마장동
성동구,C325_(고정3)9_마장2교교차로_마장로35나길 39,37.5672,127.0436,1,2022-12-01,마장동
성동구,C325_(고정4)1_삼성아파트_마장로35나길 39,37.5672,127.0436,1,2022-12-01,마장동
성동구,C325_(회전)_마장동 770-1,37.5672,127.0436,1,2022-12-01,마장동
성동구,C326_(고정1)1_용답초교,37.562,127.0555,1,2022-12-01,용답동
성동구,C326_(고정2)7_용답시장,37.562,127.0555,1,2022-12-01,용답동
성동구,C326_(회전)_용답동 19-9,37.562,127.0555,1,2022-12-01,용답동
성동구,C327_(고정1)3_프라임병원_성수2가 277-32,37.5448,127.0628,1,2022-12-01,성수동2가
성동구,C327_(고정2)1_성원상떼뷰_성수2가 277-32,37.5448,127.0628,1,2022-12-01,성수동2가
성동구,C327_(회전)_성수초등학교 (주정차),37.5448,127.0628,1,2022-12-01,성수동2가
성동구,C328_(고정1)7_현대아파트,37.5475,127.0422,1,2022-12-01,성수동1가
성동구,C328_(고정2)2_서울숲,37.5475,127.0422,1,2022-12-01,성수동1가
성동구,C328_(회전)_성수1가2동 685-259,37.5475,127.0422,1,2022-12-01,성수동1가
성동구,C329_(고정1)9_봉순이네다락방,37.5606,127.0323,1,2022-12-01,행당동
성동구,C329_(고정2)7_새마을금고,37.5606,127.0323,1,2022-12-01,행당동
성동구,C329_(회전)_행당동 298-107,37.5606,127.0323,1,2022-12-01,행당동
성동구,C330_(고정1)3_행당시장,37.5616,127.0309,1,2022-12-01,하왕십리동
성동구,C330_(고정2)8_무학초교,37.5616,127.0309,1,2022-12-01,하왕십리동
성동구,C330_(회전)_왕십리2동 986-95,37.5616,127.0309,1,2022-12-01,하왕십리동
성동구,C331_(고정1)6_응봉파출소,37.5493,127.0288,1,2022-12-01,금호동1가
성동구,C331_(회전)_금호1가동 633,37.5493,127.0288,1,2022-12-01,금호동1가
성동구,C332_(고정1)2_서울숲푸르지오2차,37.5486,127.0242,1,2022-12-01,금호동3가
성동구,C332_(고정2)4_금남시장,37.5486,127.0242,1,2022-12-01,금호동3가
성동구,C332_(회전)_금호3가 167-1,37.5486,127.0242,1,2022-12-01,금호동3가
성동구,C333_(고정1)2_삼성교회,37.5676,127.0259,1,2022-12-01,하왕십리동
성동구,C333_(고정2)6_양지사거리,37.5676,127.0259,1,2022-12-01,하왕십리동
성동구,C333_(고정3)4_황학사거리,37.5676,127.0259,1,2022-12-01,하왕십리동
성동구,C333_(고정4)8_왕십리중앙교회,37.5676,127.0259,1,2022-12-01,하왕십리동
성동구,C333_(회전)_하왕십리동 512-2 (주정차),37.5676,127.0259,1,2022-12-01,하왕십리동
성동구,C334_(고정1)9_동명초교,37.5685,127.0337,1,2022-12-01,마장동
성동구,C334_(고정2)1_양지사거리,37.5685,127.0337,1,2022-12-01,마장동
성동구,C334_(고정3)3_비상벨,37.5685,127.0337,1,2022-12-01,마장동
성동구,C334_(회전)_마장동 479-35 (주정차),37.5685,127.0337,1,2022-12-01,마장동
성동구,C335_(고정1)2_강변북로_성수동2가 634-1,37.535,127.0557,1,2022-12-01,성수동2가
성동구,C336_(고정1)6_성동삼성쉐르빌,37.5649,127.0312,1,2022-12-01,도선동
성동구,C336_(고정2)4_센트라스,37.5649,127.0312,1,2022-12-01,도선동
성동구,C336_(회전)_도선동334-2,37.5649,127.0312,1,2022-12-01,도선동
성동구,C337_(고정1)4_신영지웰,37.5611,127.0322,1,2022-12-01,하왕십리동
성동구,C337_(고정2)6_행당떡방앗간,37.5611,127.0322,1,2022-12-01,하왕십리동
성동구,C337_(회전)_하왕십리 975-10,37.5611,127.0322,1,2022-12-01,하왕십리동
성동구,C338_(고정1)2_왕십리역,37.5632,127.0391,1,2022-12-01,마장동
성동구,C338_(고정2)4_성동구청,37.5632,127.0391,1,2022-12-01,마장동
성동구,C338_(회전)_마장동399-72,37.5632,127.0391,1,2022-12-01,마장동
성동구,C339_(고정1)9_동명초교,37.5683,127.0341,1,2022-12-01,마장동
성동구,C339_(회전)_마장동 479-37,37.5683,127.0341,1,2022-12-01,마장동
성동구,C340_(고정1)6_무단투기_마장동516-6,37.5664,127.0376,1,2022-12-01,마장동
성동구,C340_(고정2)4_현대차마장대리점_마장동516-6,37.5664,127.0376,1,2022-12-01,마장동
성동구,C340_(고정3)8_마장동우시장_마장동516-6,37.5664,127.0376,1,2022-12-01,마장동
성동구,C340_(고정4)1_도선사거리_고산자로 300(분기A),37.5661,127.0367,1,2022-12-01,마장동
성동구,C340_(고정5)6_마장동 517 (분기B),37.5661,127.0376,1,2022-12-01,마장동
성동구,C340_(회전)_동방빌딩 P턴 구간 (주정차),37.5664,127.0376,1,2022-12-01,마장동
성동구,C341_(고정1)8_마장지하차도_행당동1-138,37.5613,127.0392,1,2022-12-01,행당동
성동구,C341_(고정2)2_서울숲더샵_행당동1-138,37.5613,127.0392,1,2022-12-01,행당동
성동구,C341_(회전)_왕십리6(13)번출구 (주정차),37.5613,127.0392,1,2022-12-01,행당동
성동구,C342_(고정1)7_한양사대부중,37.5602,127.0427,1,2022-12-01,행당동
성동구,C342_(고정2)2_한양대병원,37.5602,127.0427,1,2022-12-01,행당동
성동구,C342_(회전)_사근동 309-120,37.5602,127.0427,1,2022-12-01,행당동
성동구,C343_(고정1)3_고향식당(사근동길),37.5615,127.0473,1,2022-12-01,사근동
성동구,C343_(회전)_사근동213-20,37.5614,127.0472,1,2022-12-01,사근동
성동구,C344_(고정1)2_서울숲더샵(한양시장쪽입구),37.5584,127.0396,1,2022-12-01,행당동
성동구,C344_(고정2)2_서울숲더샵(중간),37.5584,127.0396,1,2022-12-01,행당동
성동구,C344_(회전)_행당동 158-16,37.5584,127.0396,1,2022-12-01,행당동
성동구,C345_(고정1)4_정일빌라,37.5623,127.048,1,2022-12-01,사근동
성동구,C345_(고정2)6_용답역,37.5623,127.048,1,2022-12-01,사근동
성동구,C345_(고정3)4_정일빌라 방향(UTP분기),37.5623,127.048,1,2022-12-01,사근동
성동구,C345_(고정4)1_사근동11가길 8(분기),37.5623,127.048,1,2022-12-01,사근동
성동구,C345_(고정5)7_사근동11가길 8(분기),37.5623,127.048,1,2022-12-01,사근동
성동구,C345_(회전)_사근동219-2,37.5623,127.048,1,2022-12-01,사근동
성동구,C346_(고정1)4_금남시장,37.5489,127.0251,1,2022-12-01,금호동3가
성동구,C346_(회전)_금호동3가 183,37.5489,127.0251,1,2022-12-01,금호동3가
성동구,C347_(고정1)7_정관장,37.5472,127.0209,1,2022-12-01,금호동4가
성동구,C347_(고정2)1_CU금호대우점,37.5472,127.0209,1,2022-12-01,금호동4가
성동구,C347_(회전)_금호동4가 651,37.5472,127.0209,1,2022-12-01,금호동4가
성동구,C348_(고정1)9_금호4가동주민센터,37.547,127.0215,1,2022-12-01,금호동4가
성동구,C348_(고정2)1_CU금호대우점,37.547,127.0215,1,2022-12-01,금호동4가
성동구,C348_(회전)_금호동4가 665-1,37.547,127.0215,1,2022-12-01,금호동4가
성동구,C349_(고정1)7_화이트캐슬아파트,37.5395,127.0109,1,2022-12-01,옥수동
성동구,C349_(고정2)3_시범아파트,37.5395,127.0109,1,2022-12-01,옥수동
성동구,C349_(회전)_옥수동466,37.5395,127.0109,1,2022-12-01,옥수동
성동구,C351_(고정1)1_강변북로,37.5378,127.049,1,2022-12-01,성수동1가
성동구,C351_(고정2)9_성수공고,37.5378,127.049,1,2022-12-01,성수동1가
성동구,C351_(회전)_성수동1가 419-2,37.5378,127.049,1,2022-12-01,성수동1가
성동구,C352_(고정1)1_강변북로,37.5375,127.0503,1,2022-12-01,성수동1가
성동구,C352_(고정2)6_서울숲2차빌라,37.5375,127.0503,1,2022-12-01,성수동1가
성동구,C352_(회전)_성수동1가 324,37.5375,127.0503,1,2022-12-01,성수동1가
성동구,C353_(고정1)7_중앙하이츠빌_성수동1가 13-472,37.547,127.0502,1,2022-12-01,성수동1가
성동구,C353_(회전)_서울숲삼성IT밸리주차장 입구 (주정차),37.547,127.0502,1,2022-12-01,성수동1가
성동구,C354_(고정1)9_옥수금속,37.5357,127.0547,1,2022-12-01,성수동2가
성동구,C354_(고정2)1_한강한신,37.5357,127.0547,1,2022-12-01,성수동2가
성동구,C354_(회전)_성수동2가 696,37.5357,127.0547,1,2022-12-01,성수동2가
성동구,C355_(고정1)2_강변북로,37.5368,127.0539,1,2022-12-01,성수동2가
성동구,C355_(고정2)8_성수역,37.5368,127.0539,1,2022-12-01,성수동2가
성동구,C355_(회전)_성수동2가 529,37.5368,127.0539,1,2022-12-01,성수동2가
성동구,C356_(고정1)8_성수두산위브,37.5359,127.0583,1,2022-12-01,성수동2가
성동구,C356_(회전)_성수동2가220-9,37.5359,127.0583,1,2022-12-01,성수동2가
성동구,C357_(고정1)3_SK텔레콤성수사옥,37.5474,127.0608,1,2022-12-01,성수동2가
성동구,C357_(고정2)7_치과의사협회,37.5474,127.0608,1,2022-12-01,성수동2가
성동구,C357_(고정3)1_금강아미움,37.5474,127.0608,1,2022-12-01,성수동2가
성동구,C357_(회전)_성수동2가 280-29 (주정차),37.5474,127.0608,1,2022-12-01,성수동2가
성동구,C358_(고정1)7_송정제방,37.5552,127.0695,1,2022-12-01,송정동
성동구,C358_(고정2)3_송정주민센터,37.5552,127.0695,1,2022-12-01,송정동
성동구,C358_(고정3)2_송화어린이집,37.5552,127.0695,1,2022-12-01,송정동
성동구,C358_(회전)_송정동 73-165,37.5552,127.0695,1,2022-12-01,송정동
성동구,C359_(고정1)7_송정제방,37.5535,127.0697,1,2022-12-01,송정동
성동구,C359_(회전)_송정동 72-205,37.5535,127.0697,1,2022-12-01,송정동
성동구,C360_(고정1)1_송정건영,37.5584,127.0723,1,2022-12-01,송정동
성동구,C360_(회전)_송정동99-37,37.5584,127.0723,1,2022-12-01,송정동
성동구,C361_(고정1)3_무단투기_용답초교,37.5625,127.0514,1,2022-12-01,용답동
성동구,C361_(고정2)7_제2마장교,37.5625,127.0514,1,2022-12-01,용답동
성동구,C361_(고정3)9_답십리역사거리,37.5625,127.0514,1,2022-12-01,용답동
성동구,C361_(회전)_용답동 40-10,37.5625,127.0514,1,2022-12-01,용답동
성동구,C362_(고정1)7_트리마제,37.539,127.0474,1,2022-12-01,성수동1가
성동구,C362_(고정2)3_서울숲지구대,37.539,127.0474,1,2022-12-01,성수동1가
성동구,C362_(고정3)9_경일초교,37.539,127.0474,1,2022-12-01,성수동1가
성동구,C362_(고정4)3_케이엔터테인먼트,37.539,127.0474,1,2022-12-01,성수동1가
성동구,C362_(회전)_성수동1가 95(주정차),37.539,127.0474,1,2022-12-01,성수동1가
성동구,C363_(고정1)6_GS25성수영진점,37.547,127.0453,1,2022-12-01,성수동1가
성동구,C363_(고정2)4_성수동갈비골목,37.547,127.0453,1,2022-12-01,성수동1가
성동구,C363_(회전)_성수동1가 656-1037,37.547,127.0453,1,2022-12-01,성수동1가
성동구,C364_(고정1)3_청구강변,37.5354,127.0535,1,2022-12-01,성수동2가
성동구,C364_(고정2)8_뚝도시장,37.5354,127.0535,1,2022-12-01,성수동2가
성동구,C364_(고정3)7_강변현대,37.5354,127.0535,1,2022-12-01,성수동2가
성동구,C364_(회전)_성수동2가 771-7,37.5354,127.0535,1,2022-12-01,성수동2가
성동구,C365_(고정1)3_향림공원,37.5481,127.0518,1,2022-12-01,성수동2가
성동구,C365_(고정2)7_우성아파트,37.5481,127.0518,1,2022-12-01,성수동2가
성동구,C365_(회전)_성수동2가 286,37.5481,127.0518,1,2022-12-01,성수동2가
성동구,C366_(고정1)4_장애인생활회관_마장동 466-1,37.5708,127.0364,1,2022-12-01,마장동
성동구,C366_(고정2)6_마장우체국_마장동 466-1,37.5708,127.0364,1,2022-12-01,마장동
성동구,C367_(고정1)7_성동고교교차로,37.5641,127.03,1,2022-12-01,하왕십리동
성동구,C367_(고정2)3_왕십리역,37.5641,127.03,1,2022-12-01,하왕십리동
성동구,C367_(고정3)2_무학초교,37.5641,127.03,1,2022-12-01,하왕십리동
성동구,C367_(회전)_하왕십리동 946-15,37.5641,127.03,1,2022-12-01,하왕십리동
성동구,C369_(고정1)1_금봉어린이집,37.554,127.0295,1,2022-12-01,행당동
성동구,C369_(회전)_응봉동 264-19,37.554,127.0295,1,2022-12-01,행당동
성동구,C370_(고정1)8_금호근린공원,37.5486,127.0193,1,2022-12-01,금호동3가
성동구,C370_(고정2)4_금호역,37.5486,127.0193,1,2022-12-01,금호동3가
성동구,C370_(회전)_금호동3가 1284,37.5486,127.0193,1,2022-12-01,금호동3가
성동구,C371_(고정1)8_국민건강보험공단,37.5712,127.0371,1,2022-12-01,마장동
성동구,C371_(고정2)6_마장우체국,37.5712,127.0371,1,2022-12-01,마장동
성동구,C371_(고정3)2_동명초교 방향,37.5712,127.0371,1,2022-12-01,마장동
성동구,C371_(회전)_마장동 465-3,37.5712,127.0371,1,2022-12-01,마장동
성동구,C372_(고정1)7_국민은행,37.5482,127.0566,1,2022-12-01,성수동2가
성동구,C372_(고정2)3_금강아미움,37.5482,127.0566,1,2022-12-01,성수동2가
성동구,C372_(회전)_성수동2가 289-193,37.5482,127.0566,1,2022-12-01,성수동2가
성동구,C373_(고정1)8_화단삼거리,37.548,127.0198,1,2022-12-01,금호동4가
성동구,C373_(고정2)4_금호역 (분기B),37.548,127.0198,1,2022-12-01,금호동4가
성동구,C373_(고정3)4_금호역,37.548,127.0198,1,2022-12-01,금호동4가
성동구,C373_(고정4)2_골목길(남) (분기A),37.548,127.0198,1,2022-12-01,금호동4가
성동구,C373_(회전)_금호동4가 1192,37.548,127.0198,1,2022-12-01,금호동4가
성동구,C374_(고정1)3_성수역1번,37.5468,127.051,1,2022-12-01,성수동2가
성동구,C374_(고정2)8_상원삼거리,37.5468,127.051,1,2022-12-01,성수동2가
성동구,C374_(고정3)4_중앙하이츠빌,37.5468,127.051,1,2022-12-01,성수동2가
성동구,C374_(회전)_성수동2가 284-55,37.5468,127.051,1,2022-12-01,성수동2가
성동구,C375_(고정1)1_한양사대부고,37.5663,127.0449,1,2022-12-01,마장동
성동구,C375_(고정2)3_사근램프앞교차로,37.5663,127.0449,1,2022-12-01,마장동
성동구,C375_(고정3)9_마장동주민센터교차로,37.5663,127.0449,1,2022-12-01,마장동
성동구,C375_(고정4)7_마조로16길37 명성연립(번호인식),37.5663,127.0449,1,2022-12-01,마장동
성동구,C375_(고정5)3_마조로16길37 명성연립(피플카운팅),37.5663,127.0449,1,2022-12-01,마장동
성동구,C375_(회전)_마장동780-2,37.5663,127.0449,1,2022-12-01,마장동
성동구,C376_(고정1)2_무단투기,37.5494,127.0651,1,2022-12-01,송정동
성동구,C376_(고정2)7_송정제방,37.5494,127.0651,1,2022-12-01,송정동
성동구,C376_(고정3)3_화양사거리,37.5494,127.0651,1,2022-12-01,송정동
성동구,C376_(회전)_송정동 66-202,37.5494,127.0651,1,2022-12-01,송정동
성동구,C377_(고정1)3_용답어린이공원,37.5606,127.0529,1,2022-12-01,용답동
성동구,C377_(고정2)7_용답역,37.5606,127.0529,1,2022-12-01,용답동
성동구,C377_(회전)_용답동 28-15,37.5606,127.0529,1,2022-12-01,용답동
성동구,C378_(고정1)2_서울숲더샵,37.5587,127.0398,1,2022-12-01,행당동
성동구,C378_(고정2)8_세븐일레븐한양본점,37.5587,127.0398,1,2022-12-01,행당동
성동구,C378_(회전)_행당동 19-96,37.5587,127.0398,1,2022-12-01,행당동
성동구,C379_(고정1)4_왕십리역 6번출구,37.5613,127.0397,1,2022-12-01,행당동
성동구,C379_(고정2)8_동마중학교,37.5613,127.0397,1,2022-12-01,행당동
성동구,C379_(고정3)2_행당지하보차도,37.5613,127.0397,1,2022-12-01,행당동
성동구,C379_(고정4)4_쌈지공원,37.5613,127.0397,1,2022-12-01,행당동
성동구,C379_(회전)_행당동 1-34,37.5613,127.0397,1,2022-12-01,행당동
성동구,C380_(고정1)9_왕십리광장,37.5615,127.037,1,2022-12-01,행당동
성동구,C380_(고정2)3_역사입구,37.5615,127.037,1,2022-12-01,행당동
성동구,C380_(회전)_행당동 192-3,37.5615,127.037,1,2022-12-01,행당동
성동구,C381_(고정1)4_센트라스,37.566,127.0331,1,2022-12-01,홍익동
